id,normalizacion,protocolo,pliegue,indice_pliegue,modelo,semilla,accuracy,balanced_accuracy,f1_macro,accuracy_espejado,accuracy_val,n_train,n_val,n_test,tiempo_entrenamiento_s,tiempo_prediccion_test_s,epocas,mejor_epoca,dispositivo
84,muneca_escala_rot,lopo,p5,4,svm,1,0.9267461669505963,0.9255920629516136,0.9255701979091976,0.9284497444633731,0.9830985915492958,1989,355,587,0.1759267000015825,0.012651199998799711,,,cpu
85,muneca_escala_rot,lopo,p1,0,cnn_baseline,2,0.9248251748251748,0.9238030807724004,0.9242810026075444,0.9248251748251748,0.957983193277311,2002,357,572,32.304208100016695,0.004697300028055906,27.0,7.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
86,muneca_escala_rot,lopo,p1,0,mlp,2,0.9370629370629371,0.9371075242010675,0.9370987869426589,0.9370629370629371,0.957983193277311,2002,357,572,39.763819300045725,0.004381600010674447,37.0,17.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
87,muneca_escala_rot,lopo,p1,0,svm,2,0.9283216783216783,0.9282390413242521,0.9284512714396752,0.9300699300699301,0.9467787114845938,2002,357,572,0.13085850002244115,0.011668800027109683,,,cpu
88,muneca_escala_rot,lopo,p2,1,cnn_baseline,2,0.9572649572649573,0.9570046877037708,0.9575775894167379,0.9572649572649573,0.963276836158192,1992,354,585,44.242585200001486,0.0034490000107325613,37.0,17.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
89,muneca_escala_rot,lopo,p2,1,mlp,2,0.9606837606837607,0.960331185135689,0.960587746380892,0.9606837606837607,0.963276836158192,1992,354,585,43.31866310001351,0.0035285999765619636,42.0,22.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
90,muneca_escala_rot,lopo,p2,1,svm,2,0.935042735042735,0.9336818665012402,0.9341678130619284,0.935042735042735,0.9463276836158192,1992,354,585,0.15959510003449395,0.013386600010562688,,,cpu
91,muneca_escala_rot,lopo,p3,2,cnn_baseline,2,0.9778911564625851,0.9778196085265304,0.9777668559952711,0.9778911564625851,0.9575070821529745,1990,353,588,42.3053443999961,0.004440199991222471,39.0,19.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
92,muneca_escala_rot,lopo,p3,2,mlp,2,0.9795918367346939,0.9795378215849496,0.9795053703984259,0.9795918367346939,0.9490084985835694,1990,353,588,38.54114280000795,0.0030740000074729323,38.0,18.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
93,muneca_escala_rot,lopo,p3,2,svm,2,0.9693877551020408,0.9692632546093519,0.969192599054928,0.9710884353741497,0.9518413597733711,1990,353,588,0.15841139998519793,0.013025199994444847,,,cpu
94,muneca_escala_rot,lopo,p4,3,cnn_baseline,2,0.9766277128547579,0.9765993265993266,0.9764312559736905,0.9766277128547579,0.9660056657223796,1979,353,599,32.79284909996204,0.004768499988131225,32.0,12.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
95,muneca_escala_rot,lopo,p4,3,mlp,2,0.9816360601001669,0.9816498316498317,0.9815670022166848,0.9816360601001669,0.9546742209631728,1979,353,599,31.83099410001887,0.002801500027999282,35.0,15.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
96,muneca_escala_rot,lopo,p4,3,svm,2,0.9782971619365609,0.9782996632996633,0.9783133789277673,0.9766277128547579,0.9490084985835694,1979,353,599,0.1384165000054054,0.013343600032385439,,,cpu
97,muneca_escala_rot,lopo,p5,4,cnn_baseline,2,0.9335604770017035,0.9324142170771385,0.9332040248891608,0.9335604770017035,0.9830985915492958,1989,355,587,26.35238890000619,0.0038953000330366194,29.0,9.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
98,muneca_escala_rot,lopo,p5,4,mlp,2,0.938671209540034,0.9376538796201718,0.9381521604812768,0.938671209540034,0.9802816901408451,1989,355,587,23.97231170005398,0.0022974000312387943,38.0,18.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
99,muneca_escala_rot,lopo,p5,4,svm,2,0.9216354344122658,0.9205583929179436,0.9204843682983711,0.9233390119250426,0.9830985915492958,1989,355,587,0.14017749996855855,0.012352599995210767,,,cpu
